source_meta_user_id,source_timestamp,no_of_events,source_data_network_public_ip,source_data_ssid,public_ip_user_count,source_data_device_model,source_data_device_name,device_model_user_count,device_name_user_count
1256903,2020-06-11T15:05:44.370000,75,14.232.154.204,.SCAN & GO.,1009,CPH1871,CPH1871,182,182
6169058,2020-06-18T21:37:04.185000,42,14.232.154.204,empty,1009,"iPhone10,3",N3AgaG9uZw==,76761,1
4270590,2020-09-14T10:00:13.342000,26,14.232.154.204,empty,1009,"iPhone9,2",aVBob25l,129245,673847
4047376,2021-04-13T13:38:38.345000,6,14.232.154.204,empty,1009,"iPhone12,1",aVBob25l,106853,673847
1980946,2020-11-20T20:19:00.011000,10,14.232.154.204,empty,1009,"iPhone9,4",aVBob25l,175338,673847
11128692,2021-06-19T15:12:06.742000,18,14.232.154.204,empty,1009,"iPhone11,6",aVBob25l,225932,673847
990733,2020-06-29T21:41:01.100000,29,14.232.154.204,empty,1009,"iPhone10,3",aVBob25l,76761,673847
10262552,2020-09-19T19:47:25.426000,7,27.72.31.117,empty,962,"iPhone7,1",bWljISE=,63673,1
167241,2021-01-25T20:27:07.836000,4,27.72.31.117,empty,962,"iPhone9,1",WeG6v24gQsah,41933,1
767056,2020-10-10T17:00:37.632000,2,27.72.31.117,empty,962,"iPhone10,6",RGnhu4d1IEFuaA==,104574,36
4442445,2020-09-12T21:14:39.933000,37,27.72.31.117,empty,962,INE-LX2,HWINE,9693,13899
292867,2021-01-20T14:23:54.255000,11,27.72.31.117,.SCAN & GO.,962,"iPhone7,2",TeG6oW5oIFTDug==,88721,5
1079966,2021-10-18T16:42:01.177000,1,27.72.31.117,.VM T??i Ngon Th??ng H?ng,962,"iPhone11,6",QW49KSkp,225932,1
311265,2021-03-13T20:54:03.725000,51,27.72.31.117,empty,962,SM-M515F,m51,4307,4307
3543699,2021-05-15T19:35:54.316000,31,27.72.31.117,empty,962,"iPhone9,2",aXBob25lIE5n4buNYyBCw6lv,129245,1
7136350,2021-01-25T14:04:35.785000,111,27.72.31.117,.SCAN & GO.,962,SM-G950F,dreamlte,9820,9727
7922256,2020-09-23T17:59:45.583000,1,27.72.31.117,empty,962,"iPhone11,6",aVBob25lIEhp4buBbg==,225932,44
11158548,2021-06-27T12:01:31.627000,11,27.72.31.117,empty,962,Joy 1+,PQ4002,5390,5390
5894580,2020-09-20T13:30:45.225000,54,27.72.31.117,empty,962,SM-A507FN,a50s,19457,19456
585439,2020-09-25T08:29:11.530000,14,27.72.31.117,.SCAN & GO.,962,SM-A920F,a9y18qlte,11447,11447
5816623,2021-03-25T16:11:37.228000,8,27.72.31.117,empty,962,"iPhone8,1",aVBob25l,115085,673847
10119295,2020-08-24T21:25:40.961000,8,117.4.169.155,empty,945,"iPhone12,5",aVBob25lIGPhu6dhIFRodWFu,141807,102
9259567,2020-09-23T09:48:29.455000,4,117.4.169.155,empty,945,"iPhone11,6",aVBob25lIGPhu6dhIDkyMS1ET1dOTE9BRA==,225932,1
7773273,2021-01-30T13:29:11.397000,1,117.4.169.155,empty,945,"iPhone10,1",aVBob25lIGPhu6dhIFBoxrDGoW5nIFRo4bqjbw==,12638,75
10878828,2021-03-16T13:50:02.698000,8,117.4.169.155,empty,945,"iPhone8,2",U25vb3B5,146970,4
8238596,2020-06-18T12:02:43.634000,20,117.4.169.155,.SCAN & GO.,945,SM-J710F,j7xelte,3914,4017
3555279,2020-06-28T20:18:39.542000,33,117.4.169.155,empty,945,SM-A530F,jackpotlte,6116,6150
2917963,2020-09-06T15:39:24.574000,34,117.4.169.155,empty,945,SM-G985F,y2s,6929,6884
9967116,2020-07-28T13:43:23.011000,11,117.4.169.155,empty,945,SM-A505F,a50,34880,35107
3543607,2021-01-01T11:53:09.931000,5,117.4.169.155,.SCAN & GO.,945,"iPhone8,1",dHJhbmcgdHLhuqduIDopKSk=,115085,1
7857865,2020-06-20T19:25:29.061000,103,117.4.169.155,.SCAN & GO.,945,SM-A507FN,a50s,19457,19456
1554464,2021-01-30T17:07:09.345000,18,117.4.169.155,empty,945,SM-A715F,a71,18783,18785
5913312,2020-11-29T20:41:19.454000,18,117.4.169.155,empty,945,SM-A715F,a71,18783,18785
5363165,2020-09-14T15:41:42.412000,80,117.4.169.155,empty,945,SM-N975F,d2s,27797,27770
8594167,2021-01-24T12:27:26.465000,1,117.4.169.155,empty,945,"iPhone9,4",aVBob25lIGPhu6dhIGPhuqNuaA==,175338,4
1562203,2020-09-26T11:11:59.024000,1,117.4.169.155,empty,945,"iPhone9,1",aVBob25l,41933,673847
10334718,2020-10-06T11:33:58.047000,5,117.4.169.155,empty,945,"iPhone11,2",aVBob25l,53515,673847
8519760,2021-01-31T20:38:33.732000,10,117.4.169.155,empty,945,"iPhone12,5",aVBob25l,141807,673847
7783109,2020-11-07T10:11:52.733000,26,117.4.169.155,empty,945,"iPhone10,5",aVBob25l,97526,673847
2794791,2020-09-11T21:47:01.525000,99,117.4.169.155,empty,945,"iPhone9,4",aVBob25l,175338,673847
2353472,2020-08-26T17:25:58.225000,13,117.4.169.155,empty,945,"iPhone8,2",aVBob25l,146970,673847
39413,2020-07-13T18:34:53,89,117.4.169.155,empty,945,"iPhone11,6",aVBob25l,225932,673847
1531612,2021-03-28T10:15:39.998000,2,117.4.169.155,.SCAN & GO.,945,"iPhone11,6",aVBob25l,225932,673847
3899162,2020-07-09T10:56:36.502000,18,222.252.30.26,empty,896,SM-A105G,a10,9654,9717
